Résumé,Clé de ticket,Type de ticket,État,Priorité,Rapporteur,Durée(mn),Création,Description,Champs personnalisés (Action menée),Canal,Entreprise,Utilisateur,Objet principal,Champs personnalisés (Module)
Appel pour notifier validation du DG pour séance de travail à Mardi aprem,OBCS-7975,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,0.21,06/déc./24 15:17,Appel pour notifier validation du DG pour séance de travail à Mardi aprem,Explication en ligne,Appel Téléphonique,CILAGRI,,Planning Séance de travail,
Appel pour relancer sur recouvrement + Planification séance de travail avec DG,OBCS-7974,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,0.23,06/déc./24 15:16,Appel pour relancer sur recouvrement + Planification séance de travail avec DG,Explication en ligne,Appel Téléphonique,CILAGRI,,Autres,
Appel pour avoir des détails sur l'intégration du pointage lié à une pointeuse,OBCS-7973,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,4.05,06/déc./24 15:15,Appel pour avoir des détails sur l'intégration du pointage lié à une pointeuse,Explication en ligne,Appel Téléphonique,CILAGRI,,Autres,
"Appel pour faire un point de l'état d'avancement de la paie, points traités et prod future sur la paie",OBCS-7971,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,4.25,06/déc./24 15:10,"Appel pour faire un point de l'état d'avancement de la paie, points traités et prod future sur la paie",Explication en ligne,Appel Téléphonique,KOFFI & DIABATE,,Autres,
Appel pour signifier la résolution de bugs sur RH,OBCS-7900,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,2.3,29/nov./24 16:48,Appel pour signifier la résolution de bugs sur RH,Explication en ligne,Appel WhatsApp,KOFFI & DIABATE,,Assistance,
Appel pour signifier la résolution de bugs sur RH,OBCS-7899,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,5.2,29/nov./24 16:47,Appel pour signifier la résolution de bugs sur RH,Explication en ligne,Appel WhatsApp,KOFFI & DIABATE,,Assistance,
Appel pour signifier Assignation Balance Analytique à Sampénnie,OBCS-7898,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,0.26,29/nov./24 16:45,Appel pour signifier Assignation Balance Analytique à Sampénnie,Explication en ligne,Appel Téléphonique,S-TEL,,Assistance,
"Appel pour échanger sur la confidentialité des données RH même avec Nabarakissa, retour sur filtre Point paiement salaires",OBCS-7897,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,4.12,29/nov./24 16:43,"Appel pour échanger sur la confidentialité des données RH même avec Nabarakissa, retour sur filtre Point paiement salaires",Explication en ligne,Appel Téléphonique,S-TEL,,Assistance,
Appel pour relancer sur possibilité d'avoir les comptes généraux sur les livres analytiques,OBCS-7896,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,1.22,29/nov./24 16:42,Appel pour relancer sur possibilité d'avoir les comptes généraux sur les livres analytiques,Explication en ligne,Appel Téléphonique,S-TEL,,Assistance,
Appel pour avoir informations sur affichage de compte généraux sur livre analytique,OBCS-7895,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,1.3,29/nov./24 16:40,Appel pour avoir informations sur affichage de compte généraux sur livre analytique,Explication en ligne,Appel Téléphonique,S-TEL,,Assistance,
Appel pour échange sur interfaçage pointeuse à OBC,OBCS-7894,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,2.1,29/nov./24 16:37,Appel pour échange sur interfaçage pointeuse à OBC,Explication en ligne,Appel Téléphonique,CILAGRI,,Assistance,
Appel pour signifier l'envoi du rapport mensuel des travaux,OBCS-7893,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,0.37,29/nov./24 16:34,Appel pour signifier l'envoi du rapport mensuel des travaux,Explication en ligne,Appel Téléphonique,COMOE,,Assistance,
Appel pour signifier l'absence d'un dernier rapport : Rapport mensuel des travaux avant de déclencher le paiement,OBCS-7892,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,1.1,29/nov./24 16:33,Appel pour signifier l'absence d'un dernier rapport : Rapport mensuel des travaux avant de déclencher le paiement,Explication en ligne,Appel Téléphonique,COMOE,,Assistance,
Appel pour relancer sur paiement de la mission I&P,OBCS-7891,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,0.35,29/nov./24 16:30,Appel pour relancer sur paiement de la mission I&P,Explication en ligne,Appel Téléphonique,COMOE,,Assistance,
Appel pour ajourner la séance de travail avec Eva pour cause d'impossibilité de calculer paie sur décembre,OBCS-7890,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,0.57,29/nov./24 16:27,Appel pour ajourner la séance de travail avec Eva pour cause d'impossibilité de calculer paie sur décembre,Explication en ligne,Appel Téléphonique,KOFFI & DIABATE,,Autres,
Appel pour signature contrat à Mme Okei,OBCS-7848,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,0.51,22/nov./24 20:26,Appel pour signature contrat à Mme Okei,Explication en ligne,Appel Téléphonique,M YAKICE,,Autres,
Appel pour assistance sur stock réel,OBCS-7847,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,1.46,22/nov./24 20:17,Appel pour assistance sur stock réel,Explication en ligne,Appel Téléphonique,KORI TRANSPORT,,Assistance,
Appel pour assistance sur stock réel,OBCS-7846,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,2.27,22/nov./24 20:16,Appel pour assistance sur stock réel,Explication en ligne,Appel Téléphonique,KORI TRANSPORT,,Assistance,
Appel pour assistance sur stock réel,OBCS-7845,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,1.03,22/nov./24 20:15,Appel pour assistance sur stock réel,Explication en ligne,Appel Téléphonique,KORI TRANSPORT,,Assistance,
Appel pour retour après intégration data en export du Fichier du personnel,OBCS-7844,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,0.26,22/nov./24 20:12,Appel pour retour après intégration data en export du Fichier du personnel,Explication en ligne,Appel Téléphonique,S-TEL,,Relance sur Requête en cours,
Appel pour intégration data en export du Fichier du personnel,OBCS-7843,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,1.54,22/nov./24 20:10,Appel pour intégration data en export du Fichier du personnel,Explication en ligne,Appel Téléphonique,S-TEL,,Assistance,
Appel pour relancer sur l'état du dernier paiement de la mission,OBCS-7842,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,1,22/nov./24 20:05,Appel pour relancer sur l'état du dernier paiement de la mission,Explication en ligne,Appel Téléphonique,COMOE,,Assistance,
Appel pour retour sur point des contrats,OBCS-7841,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,1.31,22/nov./24 20:01,Appel pour retour sur point des contrats,Explication en ligne,Appel Téléphonique,FIRST CAPITAL,,Assistance,
Appel pour échange sur état de facturation,OBCS-7840,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,0.53,22/nov./24 19:59,Appel pour échange sur état de facturation,Explication en ligne,Appel Téléphonique,FIRST CAPITAL,,Assistance,
Appel pour faire un retour sur la suppression des Inventaires,OBCS-7839,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,0.18,22/nov./24 19:57,Appel pour faire un retour sur la suppression des Inventaires,Explication en ligne,Appel Téléphonique,ENVAL LABORATOIRE,,Assistance,
Appel pour suppression inventaire,OBCS-7838,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,2.19,22/nov./24 19:48,Appel pour suppression inventaire,Explication en ligne,Appel Téléphonique,ENVAL LABORATOIRE,,Assistance,
Appel pour échange sur balance comptable à 4 chiffres,OBCS-7837,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,1.12,22/nov./24 19:46,Appel pour échange sur balance comptable à 4 chiffres,Explication en ligne,Appel Téléphonique,KORI TRANSPORT,,Assistance,
Appel pour avoir le numéro du gestionnaire de parc auto,OBCS-7836,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,0.24,22/nov./24 19:42,Appel pour avoir le numéro du gestionnaire de parc auto,Explication en ligne,Appel Téléphonique,KORI TRANSPORT,,Assistance,
Appel pour confirmation planning de travail - Calcul de paie Décembre,OBCS-7835,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,0.23,22/nov./24 19:38,Appel pour confirmation planning de travail - Calcul de paie Décembre,Explication en ligne,Appel Téléphonique,KOFFI & DIABATE,,Assistance,
Appel pour échange sur input Parc Auto,OBCS-7834,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,6.22,22/nov./24 19:35,Appel pour échange sur input Parc Auto,Explication en ligne,Appel Téléphonique,KORI TRANSPORT,,Assistance,
Appel pour input Parc Auto - Modèle bon d'enlèvement,OBCS-7833,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,0.52,22/nov./24 19:33,Appel pour input Parc Auto - Modèle bon d'enlèvement,Explication en ligne,Appel Téléphonique,KORI TRANSPORT,,Assistance,
Prise de RDV avec PCA,OBCS-7832,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,1.37,22/nov./24 19:28,Planification RDV avec PCA Etrakom,Explication en ligne,Appel Téléphonique,ETRAKOM-CI,,Planning Séance de travail,
Appel pour avoir une idée de traitement des demi-journées dans OBC,OBCS-7714,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,2.06,16/nov./24 10:05,Appel pour avoir une idée de traitement des demi-journées dans OBC,Explication en ligne,Appel Téléphonique,KORI TRANSPORT,,Assistance,
Appel pour informer de l'ajournement de la séance de travail avec le consultant SAEFI,OBCS-7713,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,3.58,16/nov./24 10:03,Appel pour informer de l'ajournement de la séance de travail avec le consultant SAEFI,Explication en ligne,Appel Téléphonique,KORI TRANSPORT,,Assistance,
Appel pour relancer sur séance de travail,OBCS-7712,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,1.19,16/nov./24 10:01,Appel pour relancer sur séance de travail,Explication en ligne,Appel Téléphonique,S-TEL,,Planning Séance de travail,
Appel pour reporter séance de travail à Mercredi ou séance en ligne,OBCS-7711,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,1.51,16/nov./24 09:59,Appel pour reporter séance de travail à Mercredi ou séance en ligne,Autres (Précisez dans la description),Appel Téléphonique,KORI TRANSPORT,,Planning Séance de travail,
Appel pour confirmer présence du Mardi + Indication OnPoint,OBCS-7710,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,1.01,16/nov./24 09:58,Appel pour confirmer présence du Mardi + Indication OnPoint,Autres (Précisez dans la description),Appel Téléphonique,KORI TRANSPORT,,Planning Séance de travail,
Rappel après manqué pour planification de présentation ce jour,OBCS-7708,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,0.52,16/nov./24 09:54,Rappel après manqué pour planification de présentation ce jour,Explication en ligne,Appel Téléphonique,KORI TRANSPORT,,Planning Séance de travail,
Appel pour relancer sur update lettre de mission à signer par I&P,OBCS-7577,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,0.26,08/nov./24 18:42,Appel pour relancer sur update lettre de mission à signer par I&P,Explication en ligne,Appel Téléphonique,M YAKICE,,Assistance,
Appel pour relancer sur update lettre de mission à signer par I&P,OBCS-7576,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,1.04,08/nov./24 18:41,Appel pour relancer sur update lettre de mission à signer par I&P,Explication en ligne,Appel Téléphonique,M YAKICE,,Assistance,
Prise de RDV pour le Boss,OBCS-7575,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,1.35,08/nov./24 18:39,Prise de RDV pour le Boss,Explication en ligne,Appel Téléphonique,ETRAKOM-CI,,Planning Séance de travail,
Assistance sur calcul de paie + règlement salaire,OBCS-7574,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,5.51,08/nov./24 18:37,Assistance sur calcul de paie + règlement salaire,Explication en ligne,Appel WhatsApp,KOFFI & DIABATE,,Assistance,
Assistance sur mise à jour Fichier du personnel + Contrat échu,OBCS-7573,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,1.1,08/nov./24 18:35,Assistance sur mise à jour Fichier du personnel + Contrat échu,Explication en ligne,Appel WhatsApp,KOFFI & DIABATE,,Assistance,
Assistance sur suppression de programmation + Calcul de paie,OBCS-7572,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,2.27,08/nov./24 18:33,Assistance sur suppression de programmation + Calcul de paie,Explication en ligne,Appel Téléphonique,KOFFI & DIABATE,,Assistance,
Appel pour confirmer traitement du point lié à l'enregistrement du bordereau d'entrée,OBCS-7571,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,2.44,08/nov./24 18:31,Appel pour confirmer traitement du point lié à l'enregistrement du bordereau d'entrée,Explication en ligne,Appel Téléphonique,KORI TRANSPORT,,Assistance,
Soucis sur quantité disponible en stock au moment de l'expression de besoin et Suivi de stock différent,OBCS-7570,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,1.15,08/nov./24 18:29,Soucis sur quantité disponible en stock au moment de l'expression de besoin et Suivi de stock différent,Explication en ligne,Appel Téléphonique,KORI TRANSPORT,,Assistance,
"Point d'étape sur le sujets en pending à date, planification déboursé",OBCS-7568,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,5.13,08/nov./24 18:23,"Point d'étape sur le sujets en pending à date, planification déboursé",Explication en ligne,Appel Téléphonique,KOFFI & DIABATE,,Autres,
Appel pour point d'étape de la mission + Proposition pour Biomea,OBCS-7495,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,2.04,02/nov./24 18:49,Appel pour point d'étape de la mission + Proposition pour Biomea,Explication en ligne,Appel Téléphonique,M YAKICE,,Autres,
Appel pour signifier d'aligner toutes les dates de la mission à Fin Juillet 2024,OBCS-7494,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,3.06,02/nov./24 18:47,Appel pour signifier d'aligner toutes les dates de la mission à Fin Juillet 2024,Explication en ligne,Appel Téléphonique,M YAKICE,,Autres,
Appel pour relancer sur mail récap de la séance de gouvernance faite chez eux,OBCS-7401,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,3.06,27/oct./24 10:35,Appel pour relancer sur mail récap de la séance de gouvernance faite chez eux,Explication en ligne,Appel Téléphonique,S-TEL,,Autres,
Rappel après appel manqué pour débrief état de finalisation de la mission Yakice,OBCS-7400,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,2.08,27/oct./24 10:32,Rappel après appel manqué pour débrief état de finalisation de la mission Yakice,Explication en ligne,Appel Téléphonique,M YAKICE,,Autres,
Appel pour signifier retard pour la séance de travail,OBCS-7398,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,1.21,27/oct./24 10:26,Appel pour signifier retard pour la séance de travail,Explication en ligne,Appel Téléphonique,KORI TRANSPORT,,Planning Séance de travail,
Appel pour demander à ce qu'on appelle M. Traoré pour une assistance,OBCS-7397,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,1.21,27/oct./24 10:20,Appel pour demander à ce qu'on appelle M. Traoré pour une assistance,Explication en ligne,Appel Téléphonique,KORI TRANSPORT,,Assistance,
Appel pour validation séance de travail avec la Comptabilité,OBCS-7317,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,1.22,18/oct./24 19:30,Appel pour validation séance de travail avec la Comptabilité,Explication en ligne,Appel Téléphonique,ARIC,,Planning Séance de travail,
Appel pour demander d'envoyer invitation pour séance de travail sur congés,OBCS-7316,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,1.15,18/oct./24 19:25,Appel pour demander d'envoyer invitation pour séance de travail sur congés,Explication en ligne,Appel Téléphonique,KORI TRANSPORT,,Planning Séance de travail,
Appel pour signaler difficulté sur enregistrement de grade,OBCS-7315,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,0.55,18/oct./24 19:23,Appel pour signaler difficulté sur enregistrement de grade,Explication en ligne,Appel Téléphonique,EJARA,,Assistance,
Appel pour confirmation de RDV du vendredi avec les commerciaux,OBCS-7313,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,2.22,18/oct./24 19:17,Appel pour confirmation de RDV du vendredi avec les commerciaux,Explication en ligne,Appel Téléphonique,EGBV,,Assistance,
Planification séance de travail avec Equipe CRM. Attente de retour pour Vendredi,OBCS-7312,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,0.32,18/oct./24 19:15,Planification séance de travail avec Equipe CRM. Attente de retour pour Vendredi,Explication en ligne,Appel Téléphonique,EGBV,,Planning Séance de travail,
"Débrief Mission + Etat d'avancement, planification séance nouvelle DAF et séance de travail avec M. Yoh",OBCS-7311,Assistance,Terminé,Priorité 3,Vivien DAKPOGAN,6.3,18/oct./24 19:13,"Débrief Mission + Etat d'avancement, planification séance nouvelle DAF et séance de travail avec M. Yoh",Explication en ligne,Appel Téléphonique,FIRST CAPITAL,,Assistance,
